ITEM,CATEGORY,ADDITIONAL_CATEGORIES,AVAILABLE,PRICE,STATUS,PRODUCER,TITLE SPANISH,UNIT QUANTITY,UNIT,IS CREDIT,PACK SEPARATELY,MAX PER MEMBER,IMAGE URL,DESCRIPTION,LINK,WEIGHT,LABEL
Bacon - Wee  /lb.,Wee Ones,,0,12.00,Published,Robinson Family Farm,,1.0,Each,true,FALSE,2,/staticResource/resources/item-no-image.jpg,Bacon priced per pound. Weighing from 8 ounces to 11 ounces.,,Light,
Bacon Brittle,Candy,,0,5.50,Draft,Kakao,,1.0,1-each,true,FALSE,8,/staticResource/resources/item-no-image.jpg,"Sweet, savory, salty, crunchy — some say our bacon brittle is the perfect food!",,Light,
Bacon Ends /lb.,Pastured Pork,,4,10.85,Published,D & M Farms,,1.0,Package,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4921956017111040.jpg?v=1612903472176,,,Light,
Bacon Ends /lb. - Wee!,Wee Ones,,0,10.85,Published,All Fair Shares Producers,,1.0,1-each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,"$10.85 per pound each portion just under a pound.Price will be adjusted for weight.",,Light,
Bada Bing - Sub,Bakery,,0,6.25,Published,Companion Bakery,,1.0,Bag,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6526971263713280.jpg?v=1612373734549,"7"" Italian Sub 5 per bag.",,Light,
Bada Bing - Sub - Frozen,Bakery,,8,6.25,Published,Companion Bakery,,1.0,Each,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6526971263713280.jpg?v=1612373734549,"Frozen 7"" Italian Sub rolls. 5 per bag.",,Light,
Bagel Chips,Bakery,,3,5.25,Published,Union Loafers,,1.0,Bag,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4614016902234112.jpg?v=1714601530061,"Bagel chips. A salty mix of thinly sliced toasted Everything, Garlic, Rye, and Plain bagels. Great for dips or just snacking. Made at Bagel Union. 4.5 oz bag",,Light,
Bagel Choice,Bakery,,0,4.75,Draft,All Fair Shares Producers,,1.0,Bag,true,FALSE,1,/staticResource/resources/item-no-image.jpg,6 bagels.,,Light,
Bagels - Blueberry - BU,Bakery,,14,10.90,Published,Bagel Union,,1.0,Bag,true,FALSE,10,https://,Bagel Union Bagels! Frozen - 6 per bag.,,Light,Frozen
Bagels - Everything,Bakery,,8,6.75,Published,Companion Bakery,,1.0,Bag,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5711255578869760.jpg?v=1610665930001,"Package of 6 bagels with garlic, poppy seeds, and sesame seeds.",,Light,
Bagels - Everything - BU,Bakery,,8,10.90,Published,Bagel Union,,1.0,Bag,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5221354393174016.jpg?v=1757088374533,Everything but caraway seed bagel,,Light,
Bagels - Everything - Frozen,Bakery,,8,6.75,Published,Companion Bakery,,1.0,Bag,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5711255578869760.jpg?v=1610665930001,6 per bag.,,Light,
Bagels - Honey Buckwheat - BU,Bakery,,8,10.90,Published,Bagel Union,,1.0,Bag,true,FALSE,1,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6114150335512576.jpg?v=1757088394062,Bagel Union Bagels Frozen - 6 in a bag.,,Light,Frozen
Bagels - Onion - BU,Bakery,,2,10.90,Published,Bagel Union,,1.0,Bag,true,FALSE,1,https://,Bagel Union - Frozen 6 to a bag.,,Light,Frozen
Bagels - Plain,Bakery,,2,6.75,Published,Companion Bakery,,1.0,Bag,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5757864698183680.jpg?v=1616714392822,Package of 6 Plain Bagels,,Light,
Bagels - Plain - Frozen,Bakery,,7,6.75,Published,Companion Bakery,,1.0,Each,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5757864698183680.jpg?v=1616714392822,6 per bag,,Light,
Bagels - Poppy Seed - BU,Bakery,,10,10.90,Published,Bagel Union,,1.0,Bag,true,FALSE,1,https://,Bagel Union Frozen. 6 in a bag.,,Light,Frozen
Bagels - Pumpernickel - BU,Bakery,,5,10.90,Published,Bagel Union,,1.0,Bag,true,FALSE,2,/staticResource/resources/item-no-image.jpg,Tzizel-nickel pumpernickel bagels with caraway seeds and rolled in cornmeal.,,Light,Frozen
Bagels - Raisin,Bakery,,0,6.75,Published,Companion Bakery,,1.0,Bag,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6655373251575808.jpg?v=1610664987605,6 per bag.,,Light,
Bagels - Raisin - Frozen,Bakery,,5,6.75,Published,Companion Bakery,,1.0,Bag,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6655373251575808.jpg?v=1610664987605,Cinnamon Raisin! 6 per bag.,,Light,
Bagels - Sesame Seed - BU,Bakery,,8,10.90,Published,Bagel Union,,1.0,Bag,true,FALSE,1,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4734332633219072.jpg?v=1757088415581,Frozen 6 bagels in a bag. Bagel Union,,Light,Frozen
Baklava,Bakery,,24,11.75,Published,Sedara Sweets & Ice Cream,,1.0,Each,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5736633433325568.jpg?v=1617724632233,"Squares and rolled varieties, 5 per container.""Our Baklava is made with love.  Once baked for special occasions and for the very wealthy, Baklava is a sweet dessert pastry made with layers of flaky phyllo dough filled with chopped nuts, sweetened and held together with syrup or honey.  We offer varieties of Iraqi baklava - phyllo dough sheets with butter, walnuts and honey and Turkish baklava which uses walnuts, pistachios or almond filling between layers of dough.""",,Light,
Balsamic Vinegar,Oils & Vinegars,,0,6.00,Published,Kreta Reserve,,250.0,ML,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Kreta-Balsamic.jpg,Balsamic Vinegar. Small is a 250ML bottle and large is a 750 ML bottle.,,Light,
Balsamic Vinegar (1.0 Large),Oils & Vinegars,,2,22.25,Published,Kreta Reserve,,1.0,Large,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/Kreta-Balsamic.jpg,Balsamic Vinegar. Small is a 250ML bottle and large is a 750 ML bottle.,,Light,
Bamboo Shoots,Produce - Vegetables,,0,4.00,Draft,Ozark Forest,,8.0,Oz.,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5751123109478400.jpg?v=1620253700225,The tender shoots of the bamboo plants. See cooking instructions in the newsletter.,,Light,
Bark - Banana Coconut,Candy,,0,6.45,Published,Kakao,,1.0,Package,true,FALSE,2,https://,Banana Coconut Milk Chocolate Bark,,Light,
Bark- Dark Pine Nut,Candy,,0,4.00,Draft,Kakao,,1.0,Package,true,FALSE,4,http://,Extra dark chocolate wth pine nuts and sea salt,,Light,
Bark- Hazelnut,Candy,,0,4.00,Draft,Kakao,,1.0,Package,true,FALSE,5,/staticResource/resources/item-no-image.jpg,Milk Chocolate Hazelnut Bark,,Light,
Bark- Peach Rasp,Candy,,0,4.00,Draft,Kakao,,1.0,Package,true,FALSE,1,https://,Milk chocolate peach raspberry,,Light,
Bark-Hazelnut Swirl,Candy,,0,4.00,Draft,Kakao,,1.0,Pack,true,FALSE,4,https://,Hazelnut milk chocolate with dark chocolate swirl,,Light,
Basil - Last Week (pesto starter bag),Produce - Vegetables,,0,3.00,Published,All Fair Shares Producers,,3.0,Bunch,true,FALSE,4,/staticResource/resources/item-no-image.jpg,We have some extra basil that is still good but going bad quickly. Use right away!,,Light,Sale!
Beans & Rice,Prepared Foods,,9,6.25,Published,Del Carmen,,1.0,Tub,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5172915788054528.jpg?v=1614110303642,"Perfect for lunch at work. Garlic rice and Cuban-style beans.INGREDIENTS:white rice, black beans, water, beer (barley), onions, bell peppers, orange juice (not from concentrate), lime juice (not from concentrate), lemon juice (not from concentrate), extra virgin olive oil, garlic, shallots, sea salt, natural spices",,Light,
Beans - Green,Produce - Vegetables,,26,3.50,Published,EarthDance Organic Farm School,,1.0,Bag,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5160657414520832.jpg?v=1648481768433,"Green beans, and they are green! About 5oz per bag",,Light,
Beans - Pole,Produce - Vegetables,,10,3.25,Published,EarthDance Organic Farm School,,1.0,Bag,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4523173625856000.jpg?v=1758660954110,"Skinnier than a green bean, but just as good!",,Light,Sale!
Beans - Purple Podded Pole,Produce - Vegetables,,0,5.50,Published,Blue Heron Orchard,,12.0,Oz.,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5690221379190784.jpg?v=1724185379836,An heirloom purple variety of pole beans that turn green upon cooking. It's magic!,,Light,
Beans - Python/Red Noodle,Produce - Vegetables,,0,3.50,Published,EarthDance Organic Farm School,,1.0,Bunch,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/1721133441324.jpg?v=1721133442411,These red/purple and green beans are much longer than a typical green bean. Each bunch contains about 5oz of beans.,,Light,
Bee Pollen,"Honey, Syrups & Sugar",,0,4.50,Published,Melanie's Busy Bees,,1.0,Jar,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5844937796091904.jpg?v=1648481030126,"Loaded with over 250 biologically active substances, including proteins, carbs, lipids, fatty acids, vitamins, minerals, enzymes and antioxidants. Google it for more information.  Add to foods like yogurt, oatmeal, or smoothies 1.3 oz.",,Light,
Bee Pollen (1.3 Oz.),"Honey, Syrups & Sugar",,0,4.50,Published,Melanie's Busy Bees,,1.3,Oz.,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5844937796091904.jpg?v=1648481030126,"Loaded with over 250 biologically active substances, including proteins, carbs, lipids, fatty acids, vitamins, minerals, enzymes and antioxidants. Google it for more information.  Add to foods like yogurt, oatmeal, or smoothies 1.3 oz.",,Light,
Bee Pollen (2.6 Oz.),"Honey, Syrups & Sugar",,6,10.25,Published,Melanie's Busy Bees,,2.6,Oz.,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5844937796091904.jpg?v=1648481030126,"Loaded with over 250 biologically active substances, including proteins, carbs, lipids, fatty acids, vitamins, minerals, enzymes and antioxidants. Google it for more information.  Add to foods like yogurt, oatmeal, or smoothies 1.3 oz.",,Light,
Beef - Boerewors - Wee,Wee Ones,,0,9.89,Published,Popoma Foods,,1.0,Each,true,FALSE,1,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5985285931401216.jpg?v=1642193495752,"This is a traditional South African sausage is made from locally raised beef and pork in Wright City Missouri. Great grilled, pan-friend or roasted. Smaller than a pound/$10.75 per poind",,Light,
Beef - Filet 1-1.5#./lb,Grassfed Beef,,3,34.80,Published,Marcoot Jersey Creamery,,1.0,Pack,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5758661280399360.jpg?v=1642194618975,"Beef tenderloin (aka filet mignon), Price will be adjusted according to exact weight at $34.8/lb ($2.175/oz).",,Light,
Beef - Liver,Grassfed Beef,,0,5.25,Published,D & M Farms,,1.0,lbs,true,FALSE,17,https://www.americangrassfedbeef.com/images/grassfed-beef-liver-2.jpg,Liver is nature's vitamin store. Anton's Grass Fed beef liver is considered by many to be a super food due to the rich content of micronutrients.,,Light,
Beef - Round Steak/lb - wee,Wee Ones,,1,17.40,Published,D & M Farms,,1.0,lbs,true,FALSE,15,/staticResource/resources/item-no-image.jpg,Price will be adjusted according to exact weight,,Light,
Beef - Rump Roast /lb.,Grassfed Beef,,0,20.50,Draft,Pierce Creek Cattle Company,,1.0,Each,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6095486460231680.jpg?v=1716486974330,Grass fed and finished beef. Priced per pound at $10.25 a pound. The roasts are 2.2 to 2.12 pounds each. Price adjusted per actual weight.,,Light,
Beef - Short Ribs BM&P /lb.,Grassfed Beef,,0,10.25,Published,Bolyard's Meats & Provisions,,1.0,Pack,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5700084771586048.jpg?v=1714307556342,Around 1 pound packages of short ribs. Price will be adjusted to exact weight. Price per pound is $10.25.,,Light,
Beef - Short Ribs BM&P /lb. Wee,Wee Ones,,0,10.25,Published,Bolyard's Meats & Provisions,,1.0,Each,true,FALSE,1,/staticResource/resources/item-no-image.jpg,Bolyard's Short ribs. Unit is just under 1 lb. and price will be adjusted to exact weight.,,Light,
Beef - Stew Meat,Grassfed Beef,,12,10.25,Published,D & M Farms,,1.0,Pack,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6237019705442304.jpg?v=1628009480152,Beef stew meat cut in chunks and ready to throw in the crock pot.,,Light,
Beef - Tenderloin 8oz,Wee Ones,,2,18.00,Published,D & M Farms,,1.0,$,true,FALSE,10,/staticResource/resources/item-no-image.jpg,"Beef tenderloin (aka filet mignon), 8 oz per pack. Price will be adjusted according to exact weight at $34.80/lb ($2.175/oz).",,Light,
Beef Bones - Knuckle - wee /lb.,Wee Ones,,1,3.00,Published,Anton's Beef,,1.0,Pack,true,FALSE,1,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5743388732293120.jpg?v=1642194513721,"Small beef knuckle bone, price will be adjusted by weight at $3 per pound.",,Light,
Beef Bones - Knuckle/lb.,Grassfed Beef,,2,3.00,Published,Anton's Beef,,1.0,lbs,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Raincrow-Knuckles.jpg,These are usually a couple of pounds per package. Price will be adjusted according to exact weight.,,Heavy,
Beef Half Brisket - Wee,Wee Ones,,0,10.25,Published,D & M Farms,,1.0,Each,true,FALSE,1,/staticResource/resources/item-no-image.jpg,,,Light,
Beef Jerky - Peppered,Grassfed Beef,,0,5.50,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,3 oz bag,,Light,
Beef Jerky - Wild cherry,Grassfed Beef,,0,5.50,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,3 oz bag,,Light,
Beef Kabob Meat,Grassfed Beef,,71,12.75,Published,D & M Farms,,1.0,Lb.,true,FALSE,17,https://media.gettyimages.com/photos/beef-rosemary-vegetable-skewers-picture-id635890254?b=1&k=6&m=635890254&s=170x170&h=x8GuywFcD1oxgefT6YwWqsWWXx5pcGsZrcyts3OEfnQ=,Sirloin beef kabob meat--also great for stir fry.,,Light,
Beef Marrow Bones /lb,Grassfed Beef,,4,6.45,Published,Anton's Beef,,1.0,Lb.,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5123280998498304.jpg?v=1620771318417,From the femur of the animal. They consist of 1 bone split length wise exposing the marrow for roasting. Approximately 6-8 inches long. Price will be adjusted according to exact weight at $6.45 per pound.,,Light,
Beef Marrow Bones /lb - WOW!,Wee Ones,,1,32.00,Published,All Fair Shares Producers,,1.0,$,true,FALSE,10,/staticResource/resources/item-no-image.jpg,"From the femur of the animal. They consist of 1 bone split length wise exposing the marrow for roasting. Approximately 6-8 in in length. Price will be adjusted according to exact weight at $6.45 per pound.This is one huge pack about 4.8 lbs.",,Light,
Beef Marrow Bones /lb - Wee,Wee Ones,,1,4.00,Published,Anton's Beef,,1.0,Lb.,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6213494780329984.jpg?v=1648584607353,From the femur of the animal. They consist of 1 bone split length wise exposing the marrow for roasting. Approximately 6-8 in in length. Price will be adjusted according to exact weight at $6.45 per pound.,,Light,
Beef Rib Roast*,Grassfed Beef,,0,79.15,Published,Anton's Beef,,1.0,1-each,true,FALSE,4,/staticResource/resources/item-no-image.jpg,"This cut comes from the Rib primal, which is cut from the 6th to 12th rib section. This is known as Prime Rib, or a standing Rib Roast. The ribeye has intense marbling and amazing richness. Aproximately 4 pounds.$20.30/lb",,Light,
Beef Suet Fat/LB*,Grassfed Beef,,0,2.75,Published,Anton's Beef,,1.0,Each,true,FALSE,2,/staticResource/resources/item-no-image.jpg,$1.20 per pound/ 2-3# average,,Light,
Beet Greens,Produce - Vegetables,,0,3.75,Published,Avant Gardens,,1.0,Bunch,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6524827237220352.jpg?v=1684871810595,"A close relative of swiss chard. Beautiful and delicious when braised, sauteed, etc!",,Light,Sale!
Beets - Chioggia,Produce - Vegetables,,0,3.50,Draft,Theodora Farms,,1.0,Bunch,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5535315637960704.jpg?v=1611704415203,"Also known as ""candy cane beets"", Chioggia beets are an heirloom variety from Chioggia, Italy. Their flesh is striped red and white, and they have a sweet and mild earthy flavor.",,Light,
Beets - Golden,Produce - Vegetables,,0,5.00,Published,All Fair Shares Producers,,1.0,Lb.,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6582938558922752.jpg?v=1655839922226,Yellow/golden beets with tops this week.,,Light,
Beets - No Tops,Produce - Vegetables,,0,5.75,Published,Yoder's Produce,,1.0,Lb.,true,FALSE,4,https://fairshares.org/wp-content/uploads/2019/07/closeup-beets.jpg,Bagged red beets with no tops.,,Light,
Beets - Pickled,Canned/Dried/Frozen Produce & Condiments,,5,8.25,Published,Hilty Bee Yard,,1.0,Quart,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Hilty-Pickled-Beets.jpg,Beets pickled and delicious.,,Light,
Beets - Red w/Tops,Produce - Vegetables,,19,5.25,Published,EarthDance Organic Farm School,,1.0,Bunch,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5640240442114048.jpg?v=1749560964267,"Beets with tops. Separate the bulbs from the greens to keep both vegetables hydrated. Use beet greens just like their cousin, Swiss chard.",,Light,
